x,y,yR,yn,yRecTV,yRecTV2,yRecTV1p2,yRecTVR
0.816,2.356194490192345,-3.9269908169872414,2.64330103284392,2.3802872857916637,2.3509875942709764,2.357403662006781,2.3802872857916637
0.818,2.356194490192345,-3.9269908169872414,2.5413064955621025,2.3802872857916637,2.3512579086324776,2.3572249993778813,2.3802872857916637
0.82,2.356194490192345,-3.9269908169872414,2.6965637607800885,2.380172288131202,2.351528222993979,2.3570463367489816,2.380172288131202
0.822,2.356194490192345,-3.9269908169872414,2.0602737903044837,2.380172288131202,2.352208259353964,2.3569120145980795,2.380172288131202
0.824,2.356194490192345,-3.9269908169872414,2.742615147331361,2.379975283827241,2.3530000886596656,2.3567662218724927,2.379975283827241
0.826,2.356194490192345,-3.9269908169872414,2.448870733335842,2.379975283827241,2.3537919179653666,2.356620429146906,2.379975283827241
0.828,2.356194490192345,-3.9269908169872414,2.4117530667391494,2.379755552637971,2.354804833346121,2.356497833869714,2.379755552637971
0.83,2.356194490192345,-3.9269908169872414,2.3796410955291782,2.3794237372766642,2.355830477470403,2.3563682369674774,2.3794237372766642
0.832,2.356194490192345,-3.9269908169872414,2.3343402692899953,2.365570819024045,2.3568561215946846,2.356238640065241,2.365570819024045
0.834,2.356194490192345,-3.9269908169872414,2.2911132285095324,2.365570819024045,2.357905819572704,2.356093952535657,2.365570819024045
0.836,2.356194490192345,-3.9269908169872414,2.3861106009361897,2.3653537411283496,2.3588673382550875,2.3559526179560017,2.3653537411283496
0.838,2.356194490192345,-3.9269908169872414,2.447351032792697,2.3653537411283496,2.359828856937471,2.3558112833763465,2.3653537411283496
0.84,2.356194490192345,-3.9269908169872414,2.3712021960019527,2.365131694735019,2.360613689373243,2.355680204851782,2.365131694735019
0.842,2.356194490192345,-3.9269908169872414,2.0087372057028796,2.27815472088437,2.3612103182814494,2.355523620080273,2.27815472088437
0.844,2.356194490192345,-3.9269908169872414,2.315358547164898,2.277955470706055,2.361806947189656,2.355367035308764,2.277955470706055
0.846,2.356194490192345,-3.9269908169872414,2.2818532555798,2.277955470706055,2.3620284463117254,2.3551340069458098,2.277955470706055
0.848,2.356194490192345,-3.9269908169872414,2.287592641903527,2.2777904412923724,2.3619670709206546,2.354804079232846,2.2777904412923724
0.85,2.356194490192345,-3.9269908169872414,2.149508025948087,2.2777904412923724,2.361905695529584,2.3544741515198826,2.2777904412923724
0.852,2.356194490192345,-3.9269908169872414,2.2135274366151854,2.2776535456758653,2.3612822674744294,2.3539504404727345,2.2776535456758653
0.854,2.356194490192345,-3.9269908169872414,2.22186682573678,2.2776535456758653,2.36029304404874,2.3532731002056924,2.2776535456758653
0.856,2.356194490192345,-3.9269908169872414,2.0807156760118573,2.277586717925918,2.3593038206230514,2.35259575993865,2.277586717925918
0.858,2.356194490192345,-3.9269908169872414,2.466636177520605,2.277586717925918,2.3575897633370992,2.351613837268139,2.277586717925918
0.86,2.356194490192345,-3.9269908169872414,2.457563438541567,2.2775018398437377,2.3554460868986125,2.350431043807982,2.2775018398437377
0.862,2.356194490192345,-3.9269908169872414,2.261571694587912,2.2775018398437377,2.353302410460126,2.349248250347825,2.2775018398437377
0.864,2.356194490192345,-3.9269908169872414,2.2867436124283667,2.2773603342630633,2.350309322739088,2.3476693167021283,2.2773603342630633
0.866,2.356194490192345,-3.9269908169872414,2.0957856462916786,2.2773603342630633,2.346848292856843,2.3458585194237114,2.2773603342630633
0.868,2.356194490192345,-3.9269908169872414,2.1647082905156827,2.2772664594237817,2.3433872629745975,2.3440477221452944,2.2772664594237817
0.87,2.356194490192345,-3.9269908169872414,2.3933292168969347,2.2772664594237817,2.3390023609645043,2.3417816080756864,2.2772664594237817
0.872,2.356194490192345,-3.9269908169872414,2.4960039809971604,2.277166675310895,2.334139999335448,2.3392746585079562,2.277166675310895
0.874,2.356194490192345,-3.9269908169872414,2.5439197627959067,2.277166675310895,2.1965956928071337,2.2851605318820263,2.277166675310895
0.876,2.061769105316813,2.061769105316813,2.1474798907669124,2.1466728968140734,1.8198778393537505,1.8814982017744577,2.1466728968140734
0.878,1.5146538117223316,1.5146538117223316,1.488197207782002,1.488800317921729,1.4430418369210654,1.4777989141095123,1.488800317921729
0.88,1.0203797618561774,1.0203797618561774,0.9442840546377744,0.9438664041602535,1.06620583448838,1.0740996264445668,0.9438664041602535
0.882,0.5756118246106472,0.5756118246106472,0.6726486122033996,0.6727905286182164,0.6893949478795917,0.6704856654346875,0.6727905286182164
0.884,0.17706127406970573,0.17706127406970573,-0.13896852823195738,-0.12452716045799904,0.3131374772397272,0.2671885441008429,-0.12452716045799904
0.886,-0.17850342871918867,-0.17850342871918867,-0.11091862516411895,-0.12452716045799904,-0.0631199934001373,-0.1361085772330016,-0.12452716045799904
0.888,-0.4942459057612538,-0.4942459057612538,-0.27428329986965333,-0.27503447307606166,-0.43849400545356176,-0.4935733210064499,-0.27503447307606166
0.89,-0.7732512838107093,-0.7732512838107093,-0.692692608010397,-0.6923192739764745,-0.7713562937992905,-0.7726701203206089,-0.6923192739764745
0.892,-1.0185158753244523,-1.0185158753244523,-1.1571813009734973,-1.1568935934767837,-1.0181558061291949,-1.018485323976308,-1.1568935934767837
0.894,-1.2329372330320711,-1.2329372330320711,-1.1756395968564664,-1.1752850696198753,-1.2324279344144276,-1.232708954125031,-1.1752850696198753
0.896,-1.4193046980389235,-1.4193046980389235,-1.3829578952912929,-1.3500901415637834,-1.4185618408849299,-1.418863912706461,-1.3500901415637834
0.898,-1.58029056536028,-1.58029056536028,-1.3165179575763744,-1.3500901415637834,-1.5803161989989,-1.5802586958007305,-1.3500901415637834
0.9,-1.7184419928108916,-1.7184419928108916,-1.9038404232444188,-1.898011267456875,-1.7181083199825278,-1.7181752781296602,-1.898011267456875
0.902,-1.8361737788500894,-1.8361737788500894,-2.0971779779824673,-1.898011267456875,-1.8354651402660245,-1.835671446508905,-1.898011267456875
0.904,-1.935762131906689,-1.935762131906689,-2.192070091794981,-1.8981677499421508,-1.9356263910931082,-1.9355852475125928,-1.8981677499421508
0.906,-2.0193395474911537,-2.0193395474911537,-1.675456886987595,-1.8981677499421508,-2.0187782516619954,-2.0188743076447873,-1.8981677499421508
0.908,-2.0888908996867697,-2.0888908996867697,-1.622646876482259,-1.8983251068560714,-2.0879016557503536,-2.0881088827076857,-1.8983251068560714
0.91,-2.146250840097391,-2.146250840097391,-2.0719216344262024,-2.0717343782333955,-2.1456691800413563,-2.145645284711832,-2.0717343782333955
0.912,-2.1931025798045045,-2.1931025798045045,-2.5480688033182086,-2.267793476776385,-2.1920139260269504,-2.1921602899990833,-2.267793476776385
0.914,-2.2309781082619877,-2.2309781082619877,-2.074052063280765,-2.267793476776385,-2.229339000436292,-2.229689648088763,-2.267793476776385
0.916,-2.2612598774046093,-2.2612598774046093,-2.5555891664534873,-2.267926932639071,-2.2597216932211897,-2.2599614728224986,-2.267926932639071
0.918,-2.2851839498378346,-2.2851839498378346,-2.4158579961905713,-2.267926932639071,-2.2828853907489233,-2.283281715199503,-2.267926932639071
0.92,-2.3038445773224003,-2.3038445773224003,-2.0464519502924947,-2.2680577535131627,-2.3006604862701576,-2.301088654228908,-2.2680577535131627
0.922,-2.3182001406495836,-2.3182001406495836,-2.3452708476740796,-2.2680577535131627,-2.3145333821041763,-2.3149604084517894,-2.2680577535131627
0.924,-2.329080345499714,-2.329080345499714,-1.9647387587379552,-2.268236114323688,-2.324055835583766,-2.3249379532522485,-2.268236114323688
0.926,-2.337194532367363,-2.337194532367363,-2.7489674115736213,-2.268236114323688,-2.330466262184009,-2.331612039577441,-2.268236114323688
0.928,-2.3431409237889254,-2.3431409237889254,-1.9783761069297787,-2.2684203611481317,-2.3356383290512723,-2.3349412332565143,-2.2684203611481317
0.93,-2.3474166008299164,-2.3474166008299164,-2.3094436910258227,-2.2684203611481317,-2.3398682489563267,-2.3365007853567157,-2.2684203611481317
0.932,-2.3504279751457124,-2.3504279751457124,-2.3522821286109696,-2.268555225664952,-2.3436376468397735,-2.337830020758614,-2.268555225664952
0.934,-2.352501505017664,-2.352501505017664,-2.376092777983522,-2.268555225664952,-2.3474070447232203,-2.339159256160512,-2.268555225664952
0.936,-2.353894395545387,-2.353894395545387,-2.3508288556547603,-2.268640750681482,-2.3502701532167274,-2.3400403164012453,-2.268640750681482
0.938,-2.354805026256801,-2.354805026256801,-2.377691220360934,-2.268640750681482,-2.3527275801618597,-2.3407411946612746,-2.268640750681482
0.94,-2.355382864807288,-2.355382864807288,-1.9244521531109502,-2.2687333930109967,-2.3551850071069924,-2.341442072921304,-2.2687333930109967
0.942,-2.35573765338044,-2.35573765338044,-2.1139480376018165,-2.2687333930109967,-2.3568475577711094,-2.3418061987522734,-2.2687333930109967
0.944,-2.3559476940417166,-2.3559476940417166,-2.106717616965013,-2.2689126430860362,-2.3581929702562308,-2.342101864599109,-2.2689126430860362
0.946,-2.3560671086270313,-2.3560671086270313,-2.336778919368878,-2.2689126430860362,-2.359538382741352,-2.3423975304459446,-2.2689126430860362
0.948,-2.3561320045804126,-2.3561320045804126,-2.468161304752738,-2.269099506558457,-2.3602593275336736,-2.3424983989888384,-2.269099506558457
0.95,-2.3561655362737577,-2.3561655362737577,-2.205150076429134,-2.269099506558457,-2.3607641795517855,-2.3425915758011833,-2.269099506558457
0.952,-2.3561819068711976,-2.3561819068711976,-2.0425427966935326,-2.2692897066100355,-2.361269031569897,-2.342684752613528,-2.2692897066100355
0.954,-2.3561894037678996,-2.3561894037678996,-2.420734469552761,-2.338222026083437,-2.3613432451951577,-2.342784791018585,-2.338222026083437
0.956,-2.356192596681256,-2.356192596681256,-2.4050095849945885,-2.3384341049615784,-2.361296278809645,-2.3428720261391707,-2.3384341049615784
0.958,-2.356193848610332,-2.356193848610332,-2.4936501778427793,-2.3384341049615784,-2.3612493124241323,-2.342959261259756,-2.3384341049615784
0.96,-2.3561942951023758,-2.3561942951023758,-2.37071498292969,-2.338593021141958,-2.360954697870168,-2.343005529660336,-2.338593021141958
0.962,-2.356194437857031,-2.356194437857031,-2.7896498645846517,-2.338593021141958,-2.3606148261133972,-2.3430554534391415,-2.338593021141958
0.964,-2.3561944780623287,-2.3561944780623287,-2.6393390385150934,-2.338604008846457,-2.3602749543566266,-2.3431053772179475,-2.338604008846457
0.966,-2.3561944878251726,-2.3561944878251726,-2.3095293006822426,-2.338604008846457,-2.3598349896995208,-2.3431794494676996,-2.338604008846457
0.968,-2.3561944898157328,-2.3561944898157328,-2.3478919812699233,-2.3384995664515014,-2.3594003738199465,-2.3432411838086304,-2.3384995664515014
0.97,-2.3561944901454512,-2.3561944901454512,-2.511854538577861,-2.3384995664515014,-2.358965757940372,-2.343302918149561,-2.3384995664515014
0.972,-2.3561944901880087,-2.3561944901880087,-2.5243274838972307,-2.3383414016664625,-2.358530683008355,-2.343336327366627,-2.3383414016664625
0.974,-2.356194490192067,-2.356194490192067,-1.9564055850305693,-2.3383414016664625,-2.358125901595912,-2.3433709777262,-2.3383414016664625
0.976,-2.3561944901923337,-2.3561944901923337,-2.405826255565933,-2.3381759008296683,-2.357721120183469,-2.3434056280857734,-2.3381759008296683
0.978,-2.3561944901923444,-2.3561944901923444,-2.5471370722277564,-2.3381759008296683,-2.3573665427889634,-2.3434550331760056,-2.3381759008296683
0.98,-2.356194490192345,-2.356194490192345,-2.2061869464292614,-2.3380475149408375,-2.357045868489671,-2.3434945649021044,-2.3380475149408375
0.982,-2.356194490192345,-2.356194490192345,-2.3797675859942617,-2.3380475149408375,-2.356725194190379,-2.3435340966282037,-2.3380475149408375
0.984,-2.356194490192345,-2.356194490192345,-2.501699899315404,-2.33787472125771,-2.3564644464971467,-2.3435535704480546,-2.33787472125771
0.986,-2.356194490192345,-2.356194490192345,-2.2460785250371247,-2.33787472125771,-2.3562272804997577,-2.3435731957975445,-2.33787472125771
0.988,-2.356194490192345,-2.356194490192345,-2.0166721173392457,-2.33773459336287,-2.3559901145023687,-2.343592821147035,-2.33773459336287
0.99,-2.356194490192345,-2.356194490192345,-2.3165434535594556,-2.33773459336287,-2.355795805053953,-2.343617196902844,-2.33773459336287
0.992,-2.356194490192345,-2.356194490192345,-2.2260929833093797,-2.337680368337478,-2.3556098717947322,-2.343634622388088,-2.337680368337478
0.994,-2.356194490192345,-2.356194490192345,-2.4259444623645385,-2.337680368337478,-2.3554239385355116,-2.3436520478733316,-2.337680368337478
0.996,-2.356194490192345,-2.356194490192345,-2.4565357038390947,-2.3376147282338815,-2.3552545528613567,-2.3436570862399693,-2.3376147282338815
0.998,-2.356194490192345,-2.356194490192345,-2.012899228217466,-2.3376147282338815,-2.3550831275034723,-2.343662452701303,-2.3376147282338815
1.0,-2.356194490192345,-2.356194490192345,-2.351271288156153,-2.337565712179599,-2.354911702145588,-2.343667819162637,-2.337565712179599
